set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,agerange_min,US_retailPrice,bricksetURL,thumbnailURL,imageURL
7797-1,Bi-Plane,2008,Creator,Promotional,Model making,Normal,37,,,,https://brickset.com/sets/7797-1,https://images.brickset.com/sets/small/7797-1.jpg,https://images.brickset.com/sets/images/7797-1.jpg
7798-1,Stegosaurus,2008,Creator,Promotional,Model making,Normal,47,,,,https://brickset.com/sets/7798-1,https://images.brickset.com/sets/small/7798-1.jpg,https://images.brickset.com/sets/images/7798-1.jpg
7799-1,Cargo Copter,2008,Creator,Promotional,Model making,Normal,40,,,,https://brickset.com/sets/7799-1,https://images.brickset.com/sets/small/7799-1.jpg,https://images.brickset.com/sets/images/7799-1.jpg
7884-1,Batman's Buggy: The Escape of Mr. Freeze,2008,Batman,,Licensed,Normal,76,2,,9.99,https://brickset.com/sets/7884-1,https://images.brickset.com/sets/small/7884-1.jpg,https://images.brickset.com/sets/images/7884-1.jpg
7885-1,Robin's Scuba Jet: Attack of The Penguin,2008,Batman,,Licensed,Normal,207,2,,19.99,https://brickset.com/sets/7885-1,https://images.brickset.com/sets/small/7885-1.jpg,https://images.brickset.com/sets/images/7885-1.jpg
7886-1,The Batcycle: Harley Quinn's Hammer Truck,2008,Batman,,Licensed,Normal,267,2,,29.99,https://brickset.com/sets/7886-1,https://images.brickset.com/sets/small/7886-1.jpg,https://images.brickset.com/sets/images/7886-1.jpg
7888-1,The Tumbler: Joker's Ice Cream Surprise,2008,Batman,,Licensed,Normal,449,3,,49.99,https://brickset.com/sets/7888-1,https://images.brickset.com/sets/small/7888-1.jpg,https://images.brickset.com/sets/images/7888-1.jpg
7979-1,Castle Advent Calendar,2008,Castle,Seasonal,Historical,Normal,176,9,,,https://brickset.com/sets/7979-1,https://images.brickset.com/sets/small/7979-1.jpg,https://images.brickset.com/sets/images/7979-1.jpg
8028-1,TIE Fighter,2008,Star Wars,Mini Building Set,Licensed,Normal,44,,,,https://brickset.com/sets/8028-1,https://images.brickset.com/sets/small/8028-1.jpg,https://images.brickset.com/sets/images/8028-1.jpg
8029-1,Mini Snowspeeder,2008,Star Wars,Episode V,Licensed,Normal,66,,,,https://brickset.com/sets/8029-1,https://images.brickset.com/sets/small/8029-1.jpg,https://images.brickset.com/sets/images/8029-1.jpg
8031-1,V-19 Torrent,2008,Star Wars,The Clone Wars,Licensed,Normal,66,,,3.99,https://brickset.com/sets/8031-1,https://images.brickset.com/sets/small/8031-1.jpg,https://images.brickset.com/sets/images/8031-1.jpg
8111-1,River Dragon,2008,Exo-Force,Deep Jungle,Action/Adventure,Normal,112,1,,7.99,https://brickset.com/sets/8111-1,https://images.brickset.com/sets/small/8111-1.jpg,https://images.brickset.com/sets/images/8111-1.jpg
8112-1,Arachnoid Stalker,2008,Exo-Force,Deep Jungle,Action/Adventure,Normal,131,1,,7.99,https://brickset.com/sets/8112-1,https://images.brickset.com/sets/small/8112-1.jpg,https://images.brickset.com/sets/images/8112-1.jpg
8113-1,Assault Tiger,2008,Exo-Force,Deep Jungle,Action/Adventure,Normal,163,1,,14.99,https://brickset.com/sets/8113-1,https://images.brickset.com/sets/small/8113-1.jpg,https://images.brickset.com/sets/images/8113-1.jpg
8114-1,Chameleon Hunter,2008,Exo-Force,Deep Jungle,Action/Adventure,Normal,188,1,,14.99,https://brickset.com/sets/8114-1,https://images.brickset.com/sets/small/8114-1.jpg,https://images.brickset.com/sets/images/8114-1.jpg
8115-1,Dark Panther,2008,Exo-Force,Deep Jungle,Action/Adventure,Normal,244,3,,14.99,https://brickset.com/sets/8115-1,https://images.brickset.com/sets/small/8115-1.jpg,https://images.brickset.com/sets/images/8115-1.jpg
8117-1,Storm Lasher,2008,Exo-Force,Deep Jungle,Action/Adventure,Normal,283,1,,19.99,https://brickset.com/sets/8117-1,https://images.brickset.com/sets/small/8117-1.jpg,https://images.brickset.com/sets/images/8117-1.jpg
8118-1,Hybrid Rescue Tank,2008,Exo-Force,Deep Jungle,Action/Adventure,Normal,347,2,,29.99,https://brickset.com/sets/8118-1,https://images.brickset.com/sets/small/8118-1.jpg,https://images.brickset.com/sets/images/8118-1.jpg
8148-1,EZ-Roadster,2008,Racers,Tiny Turbos,Racing,Normal,45,,6,4.99,https://brickset.com/sets/8148-1,https://images.brickset.com/sets/small/8148-1.jpg,https://images.brickset.com/sets/images/8148-1.jpg
8149-1,Midnight Streak,2008,Racers,Tiny Turbos,Racing,Normal,43,,,4.99,https://brickset.com/sets/8149-1,https://images.brickset.com/sets/small/8149-1.jpg,https://images.brickset.com/sets/images/8149-1.jpg
8150-1,ZX Turbo,2008,Racers,Tiny Turbos,Racing,Normal,55,,,4.99,https://brickset.com/sets/8150-1,https://images.brickset.com/sets/small/8150-1.jpg,https://images.brickset.com/sets/images/8150-1.jpg
8151-1,Adrift Sport,2008,Racers,Tiny Turbos,Racing,Normal,52,,,4.99,https://brickset.com/sets/8151-1,https://images.brickset.com/sets/small/8151-1.jpg,https://images.brickset.com/sets/images/8151-1.jpg
8152-1,Speed Chasing,2008,Racers,Tiny Turbos,Racing,Normal,142,,,12.99,https://brickset.com/sets/8152-1,https://images.brickset.com/sets/small/8152-1.jpg,https://images.brickset.com/sets/images/8152-1.jpg
8153-1,Ferrari F1 Truck,2008,Racers,Tiny Turbos,Racing,Normal,270,,,19.99,https://brickset.com/sets/8153-1,https://images.brickset.com/sets/small/8153-1.jpg,https://images.brickset.com/sets/images/8153-1.jpg
8154-1,Brick Street Customs,2008,Racers,Tiny Turbos,Racing,Normal,1021,,,69.99,https://brickset.com/sets/8154-1,https://images.brickset.com/sets/small/8154-1.jpg,https://images.brickset.com/sets/images/8154-1.jpg
8155-1,Ferrari F1 Pit,2008,Racers,Tiny Turbos,Racing,Normal,482,,,39.99,https://brickset.com/sets/8155-1,https://images.brickset.com/sets/small/8155-1.jpg,https://images.brickset.com/sets/images/8155-1.jpg
8156-1,Ferrari FXX 1:17,2008,Racers,Ferrari,Racing,Normal,626,,9,49.99,https://brickset.com/sets/8156-1,https://images.brickset.com/sets/small/8156-1.jpg,https://images.brickset.com/sets/images/8156-1.jpg
8157-1,Ferrari F1 1:9,2008,Racers,Ferrari,Racing,Normal,997,,,89.99,https://brickset.com/sets/8157-1,https://images.brickset.com/sets/small/8157-1.jpg,https://images.brickset.com/sets/images/8157-1.jpg
8158-1,Speed Racer & Snake Oiler,2008,Racers,Speed Racer,Racing,Normal,242,2,,19.99,https://brickset.com/sets/8158-1,https://images.brickset.com/sets/small/8158-1.jpg,https://images.brickset.com/sets/images/8158-1.jpg
8159-1,Racer X & Taejo Togokhan,2008,Racers,Speed Racer,Racing,Normal,237,2,,19.99,https://brickset.com/sets/8159-1,https://images.brickset.com/sets/small/8159-1.jpg,https://images.brickset.com/sets/images/8159-1.jpg
8160-1,Cruncher Block & Racer X,2008,Racers,Speed Racer,Racing,Normal,367,4,,39.99,https://brickset.com/sets/8160-1,https://images.brickset.com/sets/small/8160-1.jpg,https://images.brickset.com/sets/images/8160-1.jpg
8161-1,Grand Prix Race,2008,Racers,Speed Racer,Racing,Normal,595,7,,59.99,https://brickset.com/sets/8161-1,https://images.brickset.com/sets/small/8161-1.jpg,https://images.brickset.com/sets/images/8161-1.jpg
8290-1,Mini Forklift,2008,Technic,,Technical,Normal,89,,,7.99,https://brickset.com/sets/8290-1,https://images.brickset.com/sets/small/8290-1.jpg,https://images.brickset.com/sets/images/8290-1.jpg
8291-1,Dirt Bike,2008,Technic,,Technical,Normal,248,,,24.99,https://brickset.com/sets/8291-1,https://images.brickset.com/sets/small/8291-1.jpg,https://images.brickset.com/sets/images/8291-1.jpg
8292-1,Cherry Picker,2008,Technic,,Technical,Normal,726,,,59.99,https://brickset.com/sets/8292-1,https://images.brickset.com/sets/small/8292-1.jpg,https://images.brickset.com/sets/images/8292-1.jpg
8293-1,LEGO® Power Functions Motor Set,2008,Power Functions,Technic,Technical,Normal,10,,9,29.99,https://brickset.com/sets/8293-1,https://images.brickset.com/sets/small/8293-1.jpg,https://images.brickset.com/sets/images/8293-1.jpg
8294-1,Excavator,2008,Technic,,Technical,Normal,720,,,59.99,https://brickset.com/sets/8294-1,https://images.brickset.com/sets/small/8294-1.jpg,https://images.brickset.com/sets/images/8294-1.jpg
8295-1,Telescopic Handler,2008,Technic,,Technical,Normal,1182,,,89.99,https://brickset.com/sets/8295-1,https://images.brickset.com/sets/small/8295-1.jpg,https://images.brickset.com/sets/images/8295-1.jpg
8296-1,Dune Buggy,2008,Technic,,Technical,Normal,199,,,19.99,https://brickset.com/sets/8296-1,https://images.brickset.com/sets/small/8296-1.jpg,https://images.brickset.com/sets/images/8296-1.jpg
8297-1,Off-Roader,2008,Technic,,Technical,Normal,1097,,,119.99,https://brickset.com/sets/8297-1,https://images.brickset.com/sets/small/8297-1.jpg,https://images.brickset.com/sets/images/8297-1.jpg
8490-1,Desert Hopper,2008,Racers,Power Racers,Racing,Normal,92,,7,9.99,https://brickset.com/sets/8490-1,https://images.brickset.com/sets/small/8490-1.jpg,https://images.brickset.com/sets/images/8490-1.jpg
8491-1,Ram Rod,2008,Racers,Power Racers,Racing,Normal,72,,,9.99,https://brickset.com/sets/8491-1,https://images.brickset.com/sets/small/8491-1.jpg,https://images.brickset.com/sets/images/8491-1.jpg
8492-1,Mud Hopper,2008,Racers,Power Racers,Racing,Normal,59,,7,9.99,https://brickset.com/sets/8492-1,https://images.brickset.com/sets/small/8492-1.jpg,https://images.brickset.com/sets/images/8492-1.jpg
8493-1,Red Ace,2008,Racers,Power Racers,Racing,Normal,82,,7,9.99,https://brickset.com/sets/8493-1,https://images.brickset.com/sets/small/8493-1.jpg,https://images.brickset.com/sets/images/8493-1.jpg
8494-1,Ring of Fire,2008,Racers,Power Racers,Racing,Normal,268,,7,29.99,https://brickset.com/sets/8494-1,https://images.brickset.com/sets/small/8494-1.jpg,https://images.brickset.com/sets/images/8494-1.jpg
8495-1,Crosstown Craze,2008,Racers,Tiny Turbos,Racing,Normal,503,,6,39.99,https://brickset.com/sets/8495-1,https://images.brickset.com/sets/small/8495-1.jpg,https://images.brickset.com/sets/images/8495-1.jpg
8496-1,Desert Hammer,2008,Racers,Power Racers,Racing,Normal,510,,8,49.99,https://brickset.com/sets/8496-1,https://images.brickset.com/sets/small/8496-1.jpg,https://images.brickset.com/sets/images/8496-1.jpg
8630-1,Gold Hunt,2008,Agents,,Action/Adventure,Normal,352,3,,29.99,https://brickset.com/sets/8630-1,https://images.brickset.com/sets/small/8630-1.jpg,https://images.brickset.com/sets/images/8630-1.jpg
8631-1,Jetpack Pursuit,2008,Agents,,Action/Adventure,Normal,88,2,,9.99,https://brickset.com/sets/8631-1,https://images.brickset.com/sets/small/8631-1.jpg,https://images.brickset.com/sets/images/8631-1.jpg
8632-1,Swamp Raid,2008,Agents,,Action/Adventure,Normal,231,2,,19.99,https://brickset.com/sets/8632-1,https://images.brickset.com/sets/small/8632-1.jpg,https://images.brickset.com/sets/images/8632-1.jpg
8633-1,Speedboat Rescue,2008,Agents,,Action/Adventure,Normal,340,3,,39.99,https://brickset.com/sets/8633-1,https://images.brickset.com/sets/small/8633-1.jpg,https://images.brickset.com/sets/images/8633-1.jpg
8634-1,Turbocar Chase,2008,Agents,,Action/Adventure,Normal,498,3,,49.99,https://brickset.com/sets/8634-1,https://images.brickset.com/sets/small/8634-1.jpg,https://images.brickset.com/sets/images/8634-1.jpg
8635-1,Mobile Command Center,2008,Agents,,Action/Adventure,Normal,1154,7,,89.99,https://brickset.com/sets/8635-1,https://images.brickset.com/sets/small/8635-1.jpg,https://images.brickset.com/sets/images/8635-1.jpg
8636-1,Deep Sea Quest,2008,Agents,,Action/Adventure,Normal,520,4,,49.99,https://brickset.com/sets/8636-1,https://images.brickset.com/sets/small/8636-1.jpg,https://images.brickset.com/sets/images/8636-1.jpg
8637-1,Volcano Base,2008,Agents,,Action/Adventure,Normal,718,6,,69.99,https://brickset.com/sets/8637-1,https://images.brickset.com/sets/small/8637-1.jpg,https://images.brickset.com/sets/images/8637-1.jpg
8685-1,Toa Kopaka,2008,Bionicle,Phantoka,Constraction,Normal,54,,,12.99,https://brickset.com/sets/8685-1,https://images.brickset.com/sets/small/8685-1.jpg,https://images.brickset.com/sets/images/8685-1.jpg
8686-1,Toa Lewa,2008,Bionicle,Phantoka,Constraction,Normal,52,,,12.99,https://brickset.com/sets/8686-1,https://images.brickset.com/sets/small/8686-1.jpg,https://images.brickset.com/sets/images/8686-1.jpg
8687-1,Toa Pohatu,2008,Bionicle,Phantoka,Constraction,Normal,68,,,12.99,https://brickset.com/sets/8687-1,https://images.brickset.com/sets/small/8687-1.jpg,https://images.brickset.com/sets/images/8687-1.jpg
8688-1,Toa Gali,2008,Bionicle,Mistika,Constraction,Normal,60,,,12.99,https://brickset.com/sets/8688-1,https://images.brickset.com/sets/small/8688-1.jpg,https://images.brickset.com/sets/images/8688-1.jpg
8689-1,Toa Tahu,2008,Bionicle,Mistika,Constraction,Normal,73,,,12.99,https://brickset.com/sets/8689-1,https://images.brickset.com/sets/small/8689-1.jpg,https://images.brickset.com/sets/images/8689-1.jpg
8690-1,Toa Onua,2008,Bionicle,Mistika,Constraction,Normal,62,,,12.99,https://brickset.com/sets/8690-1,https://images.brickset.com/sets/small/8690-1.jpg,https://images.brickset.com/sets/images/8690-1.jpg
8691-1,Antroz,2008,Bionicle,Phantoka,Constraction,Normal,53,,,12.99,https://brickset.com/sets/8691-1,https://images.brickset.com/sets/small/8691-1.jpg,https://images.brickset.com/sets/images/8691-1.jpg
8692-1,Vamprah,2008,Bionicle,Phantoka,Constraction,Normal,49,,,12.99,https://brickset.com/sets/8692-1,https://images.brickset.com/sets/small/8692-1.jpg,https://images.brickset.com/sets/images/8692-1.jpg
8693-1,Chirox,2008,Bionicle,Phantoka,Constraction,Normal,49,,,12.99,https://brickset.com/sets/8693-1,https://images.brickset.com/sets/small/8693-1.jpg,https://images.brickset.com/sets/images/8693-1.jpg
8694-1,Krika,2008,Bionicle,Mistika,Constraction,Normal,40,,,12.99,https://brickset.com/sets/8694-1,https://images.brickset.com/sets/small/8694-1.jpg,https://images.brickset.com/sets/images/8694-1.jpg
8695-1,Gorast,2008,Bionicle,Mistika,Constraction,Normal,51,,,12.99,https://brickset.com/sets/8695-1,https://images.brickset.com/sets/small/8695-1.jpg,https://images.brickset.com/sets/images/8695-1.jpg
8696-1,Bitil,2008,Bionicle,Mistika,Constraction,Normal,54,,,12.99,https://brickset.com/sets/8696-1,https://images.brickset.com/sets/small/8696-1.jpg,https://images.brickset.com/sets/images/8696-1.jpg
8697-1,Toa Ignika,2008,Bionicle,Warriors,Constraction,Normal,140,,,19.99,https://brickset.com/sets/8697-1,https://images.brickset.com/sets/small/8697-1.jpg,https://images.brickset.com/sets/images/8697-1.jpg
8698-1,Vultraz,2008,Bionicle,Warriors,Constraction,Normal,133,,,19.99,https://brickset.com/sets/8698-1,https://images.brickset.com/sets/small/8698-1.jpg,https://images.brickset.com/sets/images/8698-1.jpg
8699-1,Takanuva,2008,Bionicle,Warriors,Constraction,Normal,267,,,29.99,https://brickset.com/sets/8699-1,https://images.brickset.com/sets/small/8699-1.jpg,https://images.brickset.com/sets/images/8699-1.jpg
8881-1,Battery Box,2008,Power Functions,Accessories,Technical,Normal,1,,7,6.99,https://brickset.com/sets/8881-1,https://images.brickset.com/sets/small/8881-1.jpg,https://images.brickset.com/sets/images/8881-1.jpg
8882-1,XL-Motor,2008,Power Functions,Accessories,Technical,Normal,1,,7,9.99,https://brickset.com/sets/8882-1,https://images.brickset.com/sets/small/8882-1.jpg,https://images.brickset.com/sets/images/8882-1.jpg
8883-1,M-Motor,2008,Power Functions,Accessories,Technical,Normal,1,,7,7.49,https://brickset.com/sets/8883-1,https://images.brickset.com/sets/small/8883-1.jpg,https://images.brickset.com/sets/images/8883-1.jpg
8884-1,IR Receiver,2008,Power Functions,Accessories,Technical,Normal,1,,7,14.99,https://brickset.com/sets/8884-1,https://images.brickset.com/sets/small/8884-1.jpg,https://images.brickset.com/sets/images/8884-1.jpg
8885-1,IR Remote Control,2008,Power Functions,Accessories,Technical,Normal,1,,,9.49,https://brickset.com/sets/8885-1,https://images.brickset.com/sets/small/8885-1.jpg,https://images.brickset.com/sets/images/8885-1.jpg
8886-1,Extension Cable (20cm),2008,Power Functions,Accessories,Technical,Normal,1,,8,2.99,https://brickset.com/sets/8886-1,https://images.brickset.com/sets/small/8886-1.jpg,https://images.brickset.com/sets/images/8886-1.jpg
8941-1,Rockoh T3,2008,Bionicle,Battle Vehicles,Constraction,Normal,390,,,39.99,https://brickset.com/sets/8941-1,https://images.brickset.com/sets/small/8941-1.jpg,https://images.brickset.com/sets/images/8941-1.jpg
8942-1,Jetrax T6,2008,Bionicle,Battle Vehicles,Constraction,Normal,422,,,49.99,https://brickset.com/sets/8942-1,https://images.brickset.com/sets/small/8942-1.jpg,https://images.brickset.com/sets/images/8942-1.jpg
8942-2,Jetrax T6,2008,Bionicle,Battle Vehicles,Constraction,Normal,422,,,49.99,https://brickset.com/sets/8942-2,https://images.brickset.com/sets/small/8942-2.jpg,https://images.brickset.com/sets/images/8942-2.jpg
8943-1,Axalara T9,2008,Bionicle,Battle Vehicles,Constraction,Normal,693,,,79.99,https://brickset.com/sets/8943-1,https://images.brickset.com/sets/small/8943-1.jpg,https://images.brickset.com/sets/images/8943-1.jpg
8944-1,Tanma,2008,Bionicle,Matoran,Constraction,Normal,14,,,6.99,https://brickset.com/sets/8944-1,https://images.brickset.com/sets/small/8944-1.jpg,https://images.brickset.com/sets/images/8944-1.jpg
8945-1,Solek,2008,Bionicle,Matoran,Constraction,Normal,14,,,6.99,https://brickset.com/sets/8945-1,https://images.brickset.com/sets/small/8945-1.jpg,https://images.brickset.com/sets/images/8945-1.jpg
8946-1,Photok,2008,Bionicle,Matoran,Constraction,Normal,14,,,6.99,https://brickset.com/sets/8946-1,https://images.brickset.com/sets/small/8946-1.jpg,https://images.brickset.com/sets/images/8946-1.jpg
8947-1,Radiak,2008,Bionicle,Matoran,Constraction,Normal,16,,,6.99,https://brickset.com/sets/8947-1,https://images.brickset.com/sets/small/8947-1.jpg,https://images.brickset.com/sets/images/8947-1.jpg
8948-1,Gavla,2008,Bionicle,Matoran,Constraction,Normal,14,,,6.99,https://brickset.com/sets/8948-1,https://images.brickset.com/sets/small/8948-1.jpg,https://images.brickset.com/sets/images/8948-1.jpg
8949-1,Kirop,2008,Bionicle,Matoran,Constraction,Normal,14,,,6.99,https://brickset.com/sets/8949-1,https://images.brickset.com/sets/small/8949-1.jpg,https://images.brickset.com/sets/images/8949-1.jpg
8952-1,Mutran and Vican,2008,Bionicle,Warriors,Constraction,Normal,90,,,14.99,https://brickset.com/sets/8952-1,https://images.brickset.com/sets/small/8952-1.jpg,https://images.brickset.com/sets/images/8952-1.jpg
8953-1,Makuta Icarax,2008,Bionicle,Warriors,Constraction,Normal,159,,,19.99,https://brickset.com/sets/8953-1,https://images.brickset.com/sets/small/8953-1.jpg,https://images.brickset.com/sets/images/8953-1.jpg
8954-1,Mazeka,2008,Bionicle,Vehicles/Creatures,Constraction,Normal,301,,,29.99,https://brickset.com/sets/8954-1,https://images.brickset.com/sets/small/8954-1.jpg,https://images.brickset.com/sets/images/8954-1.jpg
9076-1,Tubes Experiment Set,2008,Education,Duplo,Educational,Normal,147,4,,,https://brickset.com/sets/9076-1,https://images.brickset.com/sets/small/9076-1.jpg,https://images.brickset.com/sets/images/9076-1.jpg
9206-1,Tech Machines Set,2008,Education,Duplo,Educational,Normal,111,5,,,https://brickset.com/sets/9206-1,https://images.brickset.com/sets/small/9206-1.jpg,https://images.brickset.com/sets/images/9206-1.jpg
9215-1,Dolls Family Set,2008,Education,Duplo,Educational,Normal,87,7,,,https://brickset.com/sets/9215-1,https://images.brickset.com/sets/small/9215-1.jpg,https://images.brickset.com/sets/images/9215-1.jpg
9530-1,Letters Set,2008,Education,Duplo,Educational,Normal,156,,,,https://brickset.com/sets/9530-1,https://images.brickset.com/sets/small/9530-1.jpg,https://images.brickset.com/sets/images/9530-1.jpg
9531-1,Numbers and Mosaics Set,2008,Education,Duplo,Educational,Normal,352,,,,https://brickset.com/sets/9531-1,https://images.brickset.com/sets/small/9531-1.jpg,https://images.brickset.com/sets/images/9531-1.jpg
9628-1,Power Add-On Set,2008,Education,Supplementary Set,Educational,Normal,3,,,,https://brickset.com/sets/9628-1,https://images.brickset.com/sets/small/9628-1.jpg,https://images.brickset.com/sets/images/9628-1.jpg
9641-1,Pneumatics Add-On Set,2008,Education,,Educational,Normal,31,,,,https://brickset.com/sets/9641-1,https://images.brickset.com/sets/small/9641-1.jpg,https://images.brickset.com/sets/images/9641-1.jpg
9648-1,Education Resource Set,2008,Education,,Educational,Normal,672,,,,https://brickset.com/sets/9648-1,https://images.brickset.com/sets/small/9648-1.jpg,https://images.brickset.com/sets/images/9648-1.jpg
9656-1,Early Simple Machines Set,2008,Education,Duplo,Educational,Normal,102,2,,174.95,https://brickset.com/sets/9656-1,https://images.brickset.com/sets/small/9656-1.jpg,https://images.brickset.com/sets/images/9656-1.jpg
9699-1,Climate Connections Challenge Kit,2008,Education,FIRST LEGO League Challenge,Educational,Normal,778,12,,,https://brickset.com/sets/9699-1,,
9799-1,Vernier NXT Sensor Adaptor,2008,Education,,Educational,Normal,1,,,,https://brickset.com/sets/9799-1,https://images.brickset.com/sets/small/9799-1.jpg,https://images.brickset.com/sets/images/9799-1.jpg
10184-1,Town Plan,2008,Advanced models,Miscellaneous,Model making,Normal,1981,8,12,149.99,https://brickset.com/sets/10184-1,https://images.brickset.com/sets/small/10184-1.jpg,https://images.brickset.com/sets/images/10184-1.jpg
10185-1,Green Grocer,2008,Advanced models,Modular Buildings Collection,Model making,Normal,2352,4,16,149.99,https://brickset.com/sets/10185-1,https://images.brickset.com/sets/small/10185-1.jpg,https://images.brickset.com/sets/images/10185-1.jpg
10186-1,General Grievous,2008,Star Wars,Ultimate Collector Series,Licensed,Normal,1085,,14,89.99,https://brickset.com/sets/10186-1,https://images.brickset.com/sets/small/10186-1.jpg,https://images.brickset.com/sets/images/10186-1.jpg
10187-1,Volkswagen Beetle,2008,Advanced models,Vehicles,Model making,Normal,1626,,16,119.99,https://brickset.com/sets/10187-1,https://images.brickset.com/sets/small/10187-1.jpg,https://images.brickset.com/sets/images/10187-1.jpg
10188-1,Death Star,2008,Star Wars,Ultimate Collector Series,Licensed,Normal,3803,24,12,399.99,https://brickset.com/sets/10188-1,https://images.brickset.com/sets/small/10188-1.jpg,https://images.brickset.com/sets/images/10188-1.jpg
10189-1,Taj Mahal,2008,Advanced models,Landmarks,Model making,Normal,5922,,14,299.99,https://brickset.com/sets/10189-1,https://images.brickset.com/sets/small/10189-1.jpg,https://images.brickset.com/sets/images/10189-1.jpg
10191-1,Star Justice,2008,Factory,Space,Miscellaneous,Normal,895,8,10,99.99,https://brickset.com/sets/10191-1,https://images.brickset.com/sets/small/10191-1.jpg,https://images.brickset.com/sets/images/10191-1.jpg
10192-1,Space Skulls,2008,Factory,Space,Miscellaneous,Normal,956,4,10,99.99,https://brickset.com/sets/10192-1,https://images.brickset.com/sets/small/10192-1.jpg,https://images.brickset.com/sets/images/10192-1.jpg
10200-1,Custom Car Garage,2008,Factory,Custom Cars,Miscellaneous,Normal,893,4,10,69.99,https://brickset.com/sets/10200-1,https://images.brickset.com/sets/small/10200-1.jpg,https://images.brickset.com/sets/images/10200-1.jpg
19710-1,Sears Tower,2008,Architecture,Brickstructures,Model making,Normal,68,,10,,https://brickset.com/sets/19710-1,https://images.brickset.com/sets/small/19710-1.jpg,https://images.brickset.com/sets/images/19710-1.jpg
19720-1,John Hancock Center,2008,Architecture,Brickstructures,Model making,Normal,69,,10,,https://brickset.com/sets/19720-1,https://images.brickset.com/sets/small/19720-1.jpg,https://images.brickset.com/sets/images/19720-1.jpg
20001-1,Batbot,2008,Creator,Promotional,Model making,Normal,103,,,,https://brickset.com/sets/20001-1,https://images.brickset.com/sets/small/20001-1.jpg,https://images.brickset.com/sets/images/20001-1.jpg
20002-1,4x4 Fire Truck,2008,City,Fire,Modern day,Normal,56,1,,,https://brickset.com/sets/20002-1,https://images.brickset.com/sets/small/20002-1.jpg,https://images.brickset.com/sets/images/20002-1.jpg
20003-1,Dinosaur,2008,Creator,Promotional,Model making,Normal,102,,,,https://brickset.com/sets/20003-1,https://images.brickset.com/sets/small/20003-1.jpg,https://images.brickset.com/sets/images/20003-1.jpg
20004-1,Jeep,2008,Indiana Jones,Promotional,Licensed,Normal,83,1,,,https://brickset.com/sets/20004-1,https://images.brickset.com/sets/small/20004-1.jpg,https://images.brickset.com/sets/images/20004-1.jpg
20005-1,Winged Rahi,2008,Bionicle,Promotional,Constraction,Normal,38,,7,,https://brickset.com/sets/20005-1,https://images.brickset.com/sets/small/20005-1.jpg,https://images.brickset.com/sets/images/20005-1.jpg
20006-1,Clone Turbo Tank,2008,Star Wars,The Clone Wars,Licensed,Normal,64,,8,,https://brickset.com/sets/20006-1,https://images.brickset.com/sets/small/20006-1.jpg,https://images.brickset.com/sets/images/20006-1.jpg
21000-1,Sears Tower,2008,Architecture,Landmark Series,Model making,Normal,69,,,19.99,https://brickset.com/sets/21000-1,https://images.brickset.com/sets/small/21000-1.jpg,https://images.brickset.com/sets/images/21000-1.jpg
21001-1,John Hancock Center,2008,Architecture,Landmark Series,Model making,Normal,69,,,19.99,https://brickset.com/sets/21001-1,https://images.brickset.com/sets/small/21001-1.jpg,https://images.brickset.com/sets/images/21001-1.jpg
66174-1,City Fire Value Pack,2008,City,Product Collection,Modern day,Collection,595,,,,https://brickset.com/sets/66174-1,https://images.brickset.com/sets/small/66174-1.jpg,https://images.brickset.com/sets/images/66174-1.jpg
66236-1,Build & Play Value Pack,2008,Duplo,Product Collection,Pre-school,Collection,145,,,,https://brickset.com/sets/66236-1,https://images.brickset.com/sets/small/66236-1.jpg,https://images.brickset.com/sets/images/66236-1.jpg
66237-1,Build & Play Value Pack,2008,Bricks and More,Product Collection,Basic,Collection,1021,,,,https://brickset.com/sets/66237-1,https://images.brickset.com/sets/small/66237-1.jpg,https://images.brickset.com/sets/images/66237-1.jpg
66246-1,City Police Super Pack,2008,City,Product Collection,Modern day,Collection,650,,,,https://brickset.com/sets/66246-1,https://images.brickset.com/sets/small/66246-1.jpg,https://images.brickset.com/sets/images/66246-1.jpg
66247-1,Bonus/Value Pack,2008,City,Product Collection,Modern day,Collection,343,,,,https://brickset.com/sets/66247-1,,
66255-1,City Emergency Services Value Pack,2008,City,Product Collection,Modern day,Collection,1030,,,,https://brickset.com/sets/66255-1,https://images.brickset.com/sets/small/66255-1.jpg,https://images.brickset.com/sets/images/66255-1.jpg
66256-1,Bonus/Value Pack,2008,City,Product Collection,Modern day,Collection,825,,,,https://brickset.com/sets/66256-1,,
66257-1,City Police Super Pack 4-in-1,2008,City,Product Collection,Modern day,Collection,1134,,,,https://brickset.com/sets/66257-1,https://images.brickset.com/sets/small/66257-1.jpg,https://images.brickset.com/sets/images/66257-1.jpg
66258-1,Bonus/Value Pack,2008,City,Product Collection,Modern day,Collection,821,,,,https://brickset.com/sets/66258-1,,
66260-1,Bonus/Value Pack,2008,City,Product Collection,Modern day,Collection,1024,,,,https://brickset.com/sets/66260-1,,
66261-1,Bonus/Value Pack,2008,Duplo,Product Collection,Pre-school,Collection,70,,,,https://brickset.com/sets/66261-1,,
66262-1,Bonus/Value Pack,2008,Duplo,Product Collection,Pre-school,Collection,42,,,,https://brickset.com/sets/66262-1,,
66264-1,Bonus/Value Pack,2008,Duplo,Product Collection,Pre-school,Collection,135,,,,https://brickset.com/sets/66264-1,,
